 NtS01, NtS02, NtS03, NtS04, NtS05, NtS06, NtS07, NtS08, NtS09, NtS10, NtS11, NtS12, NtS13, NtS14, Cam01, Cam02, Cam03, Cam04, Cam06, Cam13, Cam14, Lim01, Lim02, Lim03, Lim04, Lim06, Lim07, Lim08, Lim09, Lim10, Lim13, Tog01, Tog02, Tog03, Tog04, Tog06, Tog10, Tog13, Tog14, STC01, STC02, STC03, STC06, STC10, STC11, STC12, STC13, STC14, Yer01, Yer02, Yer03, Yer06, Yer07, Yer13, Yer14, Vib07, Vib08, Vib09, BaC01, BaC02, BaC03, BaC04, BaC05, BaC06, BaC07, BaC08, BaC09, BaC10, BaC11, BaC12, BaC13, BaC14
12.39279713,8.81202002,11.29542743,40.88535869,43.65348682,14.88018986,2.956455389,3.130286653,3.677716049,11.22572005,14.1908622,7.345675342,43.29229563,3.949683016,12.56817751,9.289441441,11.59231398,84.69881882,10.98372806,12.69219786,17.67328662,12.11840841,7.00776977,21.29342943,11.2064985,36.74760427,31.67550884,13.33650484,6.750407407,20.65492159,35.55161161,49.412329,50.5940674,33.88265265,10.34868202,12.2416303,8.755394061,39.98645646,31.53407074,56.54094094,28.81066466,19.81325926,30.81406707,9.227271605,7.636840174,3.969839173,47.59780781,16.65491291,25.19364031,24.93463564,75.39042376,21.97660861,6.584584585,41.41634301,73.14034698,15.68354021,31.2427661,90.4495996,12.71552586,12.67703337,12.58312646,14.70541742,6.857904238,16.88474374,4.560987321,5.617064581,3.733086757,11.24640507,65.91774107,9.135128462,33.70249249,12.85158859
12.41181837,8.830011345,11.31687554,40.94103659,43.7203092,14.91347425,2.962231387,3.138959104,3.685205761,11.24480803,14.22168858,7.361916027,43.34196752,3.958153709,12.58903392,9.304816817,11.61181126,84.74399733,10.9993459,12.70867879,17.69352908,12.14143143,7.020869536,21.32734334,11.23048248,36.80797575,31.73278834,13.36218607,6.760530864,20.6777889,35.58657991,49.49198643,50.67597153,33.93316984,10.36425314,12.26405717,8.766856634,40.05532533,31.59230675,56.59986653,28.86930998,19.85424691,30.878338,9.240687243,7.650542765,3.977308864,47.68109109,16.68598398,25.23839617,24.97919353,75.45124013,22.01954488,6.597931265,41.48992771,73.35043329,15.70500612,31.28856746,90.48977311,12.73876465,12.70035224,12.60610499,14.7312032,6.870512401,16.90912145,4.570926148,5.633301596,3.743892162,11.26642954,66.00771994,9.157239462,33.75574575,12.86986687
12.43083962,8.848002669,11.33832366,40.99671449,43.78713158,14.94675865,2.968007385,3.147631554,3.692695473,11.26389601,14.25251496,7.378156712,43.39163942,3.966624402,12.60989033,9.320192192,11.63130853,84.78917584,11.01496374,12.72515972,17.71377155,12.16445445,7.033969303,21.36125726,11.25446647,36.86834724,31.79006785,13.38786731,6.770654321,20.70065621,35.62154821,49.57164387,50.75787565,33.98368702,10.37982427,12.28648404,8.778319208,40.12419419,31.65054276,56.65879213,28.92795529,19.89523457,30.94260894,9.254102881,7.664245356,3.984778556,47.76437437,16.71705506,25.28315204,25.02375142,75.5120565,22.06248115,6.611277945,41.5635124,73.5605196,15.72647203,31.33436881,90.52994661,12.76200345,12.72367112,12.62908353,14.75698899,6.883120565,16.93349917,4.580864976,5.649538611,3.754697568,11.28645401,66.09769881,9.179350462,33.808999,12.88814515
12.44986086,8.865993994,11.35977177,41.05239239,43.85395395,14.98004304,2.973783383,3.156304004,3.700185185,11.28298398,14.28334134,7.394397397,43.44131131,3.975095095,12.63074675,9.335567568,11.65080581,84.83435435,11.03058158,12.74164064,17.73401401,12.18747748,7.047069069,21.39517117,11.27845045,36.92871872,31.84734735,13.41354855,6.780777778,20.72352352,35.65651652,49.6513013,50.83977978,34.0342042,10.3953954,12.30891091,8.789781782,40.19306306,31.70877878,56.71771772,28.9866006,19.93622222,31.00687988,9.267518519,7.677947948,3.992248248,47.84765766,16.74812613,25.32790791,25.06830931,75.57287287,22.10541742,6.624624625,41.6370971,73.77060591,15.74793794,31.38017017,90.57012012,12.78524224,12.74698999,12.65206206,14.78277477,6.895728729,16.95787688,4.590803804,5.665775626,3.765502973,11.30647848,66.18767768,9.201461461,33.86225225,12.90642342
12.4688821,8.883985319,11.38121989,41.10807029,43.92077633,15.01332744,2.979559382,3.164976454,3.707674897,11.30207196,14.31416772,7.410638083,43.49098321,3.983565788,12.65160316,9.350942943,11.67030308,84.87953287,11.04619942,12.75812157,17.75425648,12.2105005,7.060168836,21.42908509,11.30243443,36.9890902,31.90462685,13.43922979,6.790901235,20.74639084,35.69148482,49.73095874,50.92168391,34.08472139,10.41096652,12.33133778,8.801244355,40.26193193,31.76701479,56.77664331,29.04524591,19.97720988,31.07115082,9.280934156,7.691650539,3.99971794,47.93094094,16.7791972,25.37266377,25.1128672,75.63368924,22.14835369,6.637971305,41.71068179,73.98069221,15.76940385,31.42597153,90.61029363,12.80848104,12.77030886,12.6750406,14.80856056,6.908336892,16.98225459,4.600742632,5.68201264,3.776308378,11.32650295,66.27765655,9.223572461,33.91550551,12.9247017
12.48790335,8.901976643,11.402668,41.16374819,43.98759871,15.04661183,2.98533538,3.173648904,3.715164609,11.32115994,14.34499411,7.426878768,43.5406551,3.992036481,12.67245957,9.366318318,11.68980036,84.92471138,11.06181726,12.77460249,17.77449894,12.23352352,7.073268602,21.462999,11.32641842,37.04946168,31.96190635,13.46491102,6.801024691,20.76925815,35.72645312,49.81061617,51.00358803,34.13523857,10.42653765,12.35376465,8.812706929,40.3308008,31.82525081,56.8355689,29.10389122,20.01819753,31.13542176,9.294349794,7.705353131,4.007187632,48.01422422,16.81026827,25.41741964,25.15742509,75.69450562,22.19128996,6.651317985,41.78426649,74.19077852,15.79086976,31.47177288,90.65046713,12.83171983,12.79362774,12.69801913,14.83434635,6.920945056,17.0066323,4.610681459,5.698249655,3.787113784,11.34652742,66.36763541,9.245683461,33.96875876,12.94297998
12.50692459,8.919967968,11.42411612,41.21942609,44.05442109,15.07989623,2.991111378,3.182321355,3.722654321,11.34024791,14.37582049,7.443119453,43.59032699,4.000507174,12.69331598,9.381693694,11.70929763,84.96988989,11.0774351,12.79108342,17.79474141,12.25654655,7.086368368,21.49691291,11.3504024,37.10983317,32.01918585,13.49059226,6.811148148,20.79212546,35.76142142,49.89027361,51.08549216,34.18575576,10.44210878,12.37619152,8.824169503,40.39966967,31.88348682,56.89449449,29.16253654,20.05918519,31.19969269,9.307765432,7.719055722,4.014657324,48.09750751,16.84133934,25.46217551,25.20198298,75.75532199,22.23422623,6.664664665,41.85785118,74.40086483,15.81233567,31.51757424,90.69064064,12.85495863,12.81694661,12.72099766,14.86013213,6.93355322,17.03101001,4.620620287,5.71448667,3.797919189,11.36655189,66.45761428,9.267794461,34.02201201,12.96125826
12.52594583,8.937959293,11.44556423,41.27510399,44.12124347,15.11318063,2.996887376,3.190993805,3.730144033,11.35933589,14.40664687,7.459360138,43.63999889,4.008977867,12.71417239,9.397069069,11.72879491,85.0150684,11.09305294,12.80756434,17.81498387,12.27956957,7.099468135,21.53082683,11.37438639,37.17020465,32.07646535,13.5162735,6.821271605,20.81499277,35.79638972,49.96993104,51.16739629,34.23627294,10.4576799,12.3986184,8.835632077,40.46853854,31.94172283,56.95342009,29.22118185,20.10017284,31.26396363,9.32118107,7.732758314,4.022127016,48.18079079,16.87241041,25.50693138,25.24654087,75.81613836,22.2771625,6.678011345,41.93143588,74.61095114,15.83380158,31.5633756,90.73081415,12.87819742,12.84026549,12.7439762,14.88591792,6.946161384,17.05538772,4.630559115,5.730723685,3.808724595,11.38657635,66.54759315,9.289905461,34.07526527,12.97953654
12.54496708,8.955950617,11.46701235,41.33078189,44.18806584,15.14646502,3.002663374,3.199666255,3.737633745,11.37842387,14.43747325,7.475600823,43.68967078,4.01744856,12.73502881,9.412444444,11.74829218,85.06024691,11.10867078,12.82404527,17.83522634,12.30259259,7.112567901,21.56474074,11.39837037,37.23057613,32.13374486,13.54195473,6.831395062,20.83786008,35.83135802,50.04958848,51.24930041,34.28679012,10.47325103,12.42104527,8.84709465,40.53740741,31.99995885,57.01234568,29.27982716,20.14116049,31.32823457,9.334596708,7.746460905,4.029596708,48.26407407,16.90348148,25.55168724,25.29109877,75.87695473,22.32009877,6.691358025,42.00502058,74.82103745,15.85526749,31.60917695,90.77098765,12.90143621,12.86358436,12.76695473,14.9117037,6.958769547,17.07976543,4.640497942,5.7469607,3.81953,11.40660082,66.63757202,9.312016461,34.12851852,12.99781481
12.56398832,8.973941942,11.48846046,41.38645979,44.25488822,15.17974942,3.008439373,3.208338705,3.745123457,11.39751185,14.46829963,7.491841508,43.73934268,4.025919253,12.75588522,9.42781982,11.76778946,85.10542543,11.12428862,12.84052619,17.8554688,12.32561562,7.125667668,21.59865465,11.42235435,37.29094761,32.19102436,13.56763597,6.841518519,20.86072739,35.86632633,50.12924591,51.33120454,34.33730731,10.48882216,12.44347214,8.858557224,40.60627628,32.05819486,57.07127127,29.33847247,20.18214815,31.39250551,9.348012346,7.760163497,4.0370664,48.34735736,16.93455255,25.59644311,25.33565666,75.9377711,22.36303504,6.704704705,42.07860527,75.03112376,15.8767334,31.65497831,90.81116116,12.92467501,12.88690324,12.78993327,14.93748949,6.971377711,17.10414314,4.65043677,5.763197714,3.830335405,11.42662529,66.72755088,9.334127461,34.18177177,13.01609309
12.58300957,8.991933267,11.50990858,41.44213769,44.3217106,15.21303381,3.014215371,3.217011156,3.752613169,11.41659982,14.49912601,7.508082193,43.78901457,4.034389946,12.77674163,9.443195195,11.78728673,85.15060394,11.13990646,12.85700712,17.87571127,12.34863864,7.138767434,21.63256857,11.44633834,37.3513191,32.24830386,13.59331721,6.851641975,20.88359471,35.90129463,50.20890335,51.41310866,34.38782449,10.50439328,12.46589901,8.870019798,40.67514515,32.11643088,57.13019686,29.39711778,20.2231358,31.45677644,9.361427984,7.773866088,4.044536092,48.43064064,16.96562362,25.64119898,25.38021455,75.99858748,22.4059713,6.718051385,42.15218997,75.24121007,15.89819931,31.70077967,90.85133467,12.9479138,12.91022211,12.8129118,14.96327528,6.983985875,17.12852085,4.660375598,5.779434729,3.841140811,11.44664976,66.81752975,9.356238461,34.23502503,13.03437137
12.60203081,9.009924591,11.53135669,41.49781559,44.38853298,15.24631821,3.019991369,3.225683606,3.760102881,11.4356878,14.5299524,7.524322878,43.83868646,4.042860638,12.79759804,9.458570571,11.80678401,85.19578245,11.1555243,12.87348804,17.89595373,12.37166166,7.151867201,21.66648248,11.47032232,37.41169058,32.30558336,13.61899844,6.861765432,20.90646202,35.93626293,50.28856078,51.49501279,34.43834168,10.51996441,12.48832588,8.881482371,40.74401401,32.17466689,57.18912246,29.4557631,20.26412346,31.52104738,9.374843621,7.78756868,4.052005784,48.51392392,16.99669469,25.68595484,25.42477244,76.05940385,22.44890757,6.731398065,42.22577466,75.45129637,15.91966522,31.74658103,90.89150817,12.9711526,12.93354099,12.83589033,14.98906106,6.996594038,17.15289857,4.670314426,5.795671744,3.851946216,11.46667423,66.90750862,9.378349461,34.28827828,13.05264965
12.62105205,9.027915916,11.5528048,41.55349349,44.45535536,15.2796026,3.025767367,3.234356056,3.767592593,11.45477578,14.56077878,7.540563564,43.88835836,4.051331331,12.81845445,9.473945946,11.82628128,85.24096096,11.17114214,12.88996897,17.9161962,12.39468468,7.164966967,21.7003964,11.49430631,37.47206206,32.36286286,13.64467968,6.871888889,20.92932933,35.97123123,50.36821822,51.57691692,34.48885886,10.53553554,12.51075275,8.892944945,40.81288288,32.2329029,57.24804805,29.51440841,20.30511111,31.58531832,9.388259259,7.801271271,4.059475475,48.59720721,17.02776577,25.73071071,25.46933033,76.12022022,22.49184384,6.744744745,42.29935936,75.66138268,15.94113113,31.79238238,90.93168168,12.99439139,12.95685986,12.85886887,15.01484685,7.009202202,17.17727628,4.680253253,5.811908759,3.862751622,11.4866987,66.99748749,9.40046046,34.34153153,13.07092793
12.6400733,9.045907241,11.57425292,41.60917139,44.52217773,15.312887,3.031543366,3.243028506,3.775082305,11.47386375,14.59160516,7.556804249,43.93803025,4.059802024,12.83931087,9.489321321,11.84577856,85.28613947,11.18675998,12.90644989,17.93643866,12.41770771,7.178066733,21.73431031,11.51829029,37.53243354,32.42014236,13.67036092,6.882012346,20.95219664,36.00619953,50.44787565,51.65882104,34.53937604,10.55110666,12.53317962,8.904407519,40.88175175,32.29113892,57.30697364,29.57305372,20.34609877,31.64958926,9.401674897,7.814973863,4.066945167,48.68049049,17.05883684,25.77546658,25.51388822,76.18103659,22.53478011,6.758091425,42.37294406,75.87146899,15.96259704,31.83818374,90.97185519,13.01763019,12.98017873,12.8818474,15.04063263,7.021810366,17.20165399,4.690192081,5.828145774,3.873557027,11.50672317,67.08746636,9.42257146,34.39478478,13.08920621
12.65909454,9.063898565,11.59570103,41.66484929,44.58900011,15.34617139,3.037319364,3.251700957,3.782572016,11.49295173,14.62243154,7.573044934,43.98770215,4.068272717,12.86016728,9.504696697,11.86527583,85.33131798,11.20237782,12.92293082,17.95668113,12.44073073,7.1911665,21.76822422,11.54227427,37.59280503,32.47742187,13.69604215,6.892135802,20.97506395,36.04116783,50.52753309,51.74072517,34.58989323,10.56667779,12.5556065,8.915870092,40.95062062,32.34937493,57.36589923,29.63169903,20.38708642,31.71386019,9.415090535,7.828676454,4.074414859,48.76377377,17.08990791,25.82022244,25.55844611,76.24185296,22.57771638,6.771438105,42.44652875,76.0815553,15.98406295,31.8839851,91.0120287,13.04086898,13.00349761,12.90482594,15.06641842,7.03441853,17.2260317,4.700130909,5.844382788,3.884362432,11.52674764,67.17744522,9.44468246,34.44803804,13.10748448
12.67811578,9.08188989,11.61714915,41.72052719,44.65582249,15.37945579,3.043095362,3.260373407,3.790061728,11.51203971,14.65325792,7.589285619,44.03737404,4.07674341,12.88102369,9.520072072,11.88477311,85.3764965,11.21799566,12.93941175,17.97692359,12.46375375,7.204266266,21.80213814,11.56625826,37.65317651,32.53470137,13.72172339,6.902259259,20.99793126,36.07613614,50.60719052,51.8226293,34.64041041,10.58224892,12.57803337,8.927332666,41.01948949,32.40761094,57.42482482,29.69034434,20.42807407,31.77813113,9.428506173,7.842379046,4.081884551,48.84705706,17.12097898,25.86497831,25.603004,76.30266934,22.62065265,6.784784785,42.52011345,76.29164161,16.00552886,31.92978645,91.0522022,13.06410777,13.02681648,12.92780447,15.0922042,7.047026693,17.25040941,4.710069736,5.860619803,3.895167838,11.54677211,67.26742409,9.46679346,34.50129129,13.12576276
12.69713703,9.099881215,11.63859726,41.77620509,44.72264487,15.41274018,3.04887136,3.269045857,3.79755144,11.53112768,14.68408431,7.605526304,44.08704593,4.085214103,12.9018801,9.535447447,11.90427038,85.42167501,11.2336135,12.95589267,17.99716605,12.48677678,7.217366033,21.83605205,11.59024224,37.71354799,32.59198087,13.74740463,6.912382716,21.02079858,36.11110444,50.68684796,51.90453342,34.69092759,10.59782004,12.60046024,8.93879524,41.08835836,32.46584696,57.48375042,29.74898966,20.46906173,31.84240207,9.441921811,7.856081637,4.089354243,48.93034034,17.15205005,25.90973418,25.6475619,76.36348571,22.66358892,6.798131465,42.59369814,76.50172792,16.02699477,31.97558781,91.09237571,13.08734657,13.05013536,12.95078301,15.11798999,7.059634857,17.27478712,4.720008564,5.876856818,3.905973243,11.56679657,67.35740296,9.48890446,34.55454454,13.14404104
12.71615827,9.117872539,11.66004538,41.83188299,44.78946725,15.44602458,3.054647358,3.277718307,3.805041152,11.55021566,14.71491069,7.621766989,44.13671783,4.093684796,12.92273651,9.550822823,11.92376766,85.46685352,11.24923134,12.9723736,18.01740852,12.5097998,7.230465799,21.86996597,11.61422623,37.77391948,32.64926037,13.77308586,6.922506173,21.04366589,36.14607274,50.76650539,51.98643755,34.74144478,10.61339117,12.62288711,8.950257813,41.15722723,32.52408297,57.54267601,29.80763497,20.51004938,31.90667301,9.455337449,7.869784229,4.096823935,49.01362362,17.18312112,25.95449005,25.69211979,76.42430208,22.70652519,6.811478145,42.66728284,76.71181423,16.04846068,32.02138917,91.13254922,13.11058536,13.07345423,12.97376154,15.14377578,7.072243021,17.29916483,4.729947392,5.893093833,3.916778649,11.58682104,67.44738183,9.51101546,34.6077978,13.16231932
12.73517951,9.135863864,11.68149349,41.88756089,44.85628962,15.47930898,3.060423357,3.286390757,3.812530864,11.56930364,14.74573707,7.638007674,44.18638972,4.102155489,12.94359293,9.566198198,11.94326493,85.51203203,11.26484918,12.98885452,18.03765098,12.53282282,7.243565566,21.90387988,11.63821021,37.83429096,32.70653987,13.7987671,6.93262963,21.0665332,36.18104104,50.84616283,52.06834168,34.79196196,10.6289623,12.64531398,8.961720387,41.2260961,32.58231899,57.6016016,29.86628028,20.55103704,31.97094394,9.468753086,7.88348682,4.104293627,49.09690691,17.21419219,25.99924591,25.73667768,76.48511845,22.74946146,6.824824825,42.74086753,76.92190053,16.06992659,32.06719052,91.17272272,13.13382416,13.09677311,12.99674007,15.16956156,7.084851185,17.32354254,4.73988622,5.909330848,3.927584054,11.60684551,67.53736069,9.53312646,34.66105105,13.1805976
12.75420076,9.153855189,11.70294161,41.94323879,44.923112,15.51259337,3.066199355,3.295063208,3.820020576,11.58839161,14.77656345,7.654248359,44.23606162,4.110626182,12.96444934,9.581573574,11.96276221,85.55721054,11.28046702,13.00533545,18.05789345,12.55584585,7.256665332,21.93779379,11.66219419,37.89466244,32.76381937,13.82444834,6.942753086,21.08940051,36.21600934,50.92582026,52.1502458,34.84247915,10.64453342,12.66774085,8.973182961,41.29496496,32.640555,57.66052719,29.92492559,20.59202469,32.03521488,9.482168724,7.897189412,4.111763319,49.18019019,17.24526326,26.04400178,25.78123557,76.54593482,22.79239773,6.838171505,42.81445223,77.13198684,16.0913925,32.11299188,91.21289623,13.15706295,13.12009198,13.01971861,15.19534735,7.097459348,17.34792025,4.749825047,5.925567862,3.938389459,11.62686998,67.62733956,9.55523746,34.7143043,13.19887588
